organisation,cohort,organisation_name,pipeline,issue_type,severity,responsibility,count_issues,collection,endpoint,endpoint_url,latest_status,latest_exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,invalid date,error,external,6.0,article-4-direction,351fdbd179616dcf25ce0c4498cbd7fd5a917c5bbedcbc6af9f3f23d546b484d,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/3/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,587716a30d2909dfa1f3756fa7abfa39635504a130ef0836bcca67757e513786,2025-03-19,2021-11-11,,2024-10-24,
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,invalid geometry - fixed,warning,external,1.0,article-4-direction,351fdbd179616dcf25ce0c4498cbd7fd5a917c5bbedcbc6af9f3f23d546b484d,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/3/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,587716a30d2909dfa1f3756fa7abfa39635504a130ef0836bcca67757e513786,2025-03-19,2021-11-11,,2024-10-24,
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,patch,info,internal,458.0,article-4-direction,351fdbd179616dcf25ce0c4498cbd7fd5a917c5bbedcbc6af9f3f23d546b484d,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/3/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,587716a30d2909dfa1f3756fa7abfa39635504a130ef0836bcca67757e513786,2025-03-19,2021-11-11,,2024-10-24,
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,,,,,article-4-direction,,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/6/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,,,1ce7eb457779acd1dc230a1bcb4692d06f27533481f26cbfe0e9e599134c0cd4,2024-06-24,,,2023-04-01,2024-06-24
local-authority:CAT,ODP-Track1,Canterbury City Council,conservation-area,,,,,conservation-area,fc00c8a1bd0212fe6ae7e8fe9be5bc15bcccd68faf39aa2555974d57a822aa12,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/4/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,ae1e1f7ee170937f6843183f2a6e52c4fc1fd9d0cda3b53419f81c2364beaf24,2025-03-19,2021-11-16,,2025-01-31,
local-authority:CAT,ODP-Track1,Canterbury City Council,listed-building-outline,invalid geometry - fixed,warning,external,1.0,listed-building,fad9233216dbd89f5e1c5707d7ecc8a5b2e336b6270bd9652c78f877d255f49f,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/7,200,,66b6ee34f1666ef022ca9d52d7f12707d7b0b38ca1040b9c71a14d8d480bb58d,2025-03-19,2022-05-05,,2025-01-31,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,article-4-direction,invalid date,error,external,31.0,article-4-direction,97447318ffa758035d8e13eabb61709e2d8e09950d63e344e1ec3a01d05b8120,https://maps.epsom-ewell.gov.uk/GetData.aspx?type=data&ds=article4csv&requesttype=json,200,,d289512b7755f5e97ec7d41ff5c37ddea66b05618bcd10f9aa011dcb7f7295ed,2025-03-19,2024-07-17,,2024-07-17,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,article-4-direction,invalid date,error,external,30.0,article-4-direction,97447318ffa758035d8e13eabb61709e2d8e09950d63e344e1ec3a01d05b8120,https://maps.epsom-ewell.gov.uk/GetData.aspx?type=data&ds=article4csv&requesttype=json,200,,d289512b7755f5e97ec7d41ff5c37ddea66b05618bcd10f9aa011dcb7f7295ed,2025-03-19,2024-07-17,,2024-07-17,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,article-4-direction-area,OSGB,warning,external,30.0,article-4-direction,99dd0c0c5c8d8b3d4250ac27ed6e5c04c7a0c661f7f5e698d84c140ac240d1bc,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=article4areas,200,,b4601330812f8710e184930f9d415e4beadd36399700d27e8836243001fc37e1,2025-03-19,2023-10-23,,2023-10-24,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,article-4-direction-area,no associated documents found for this area,error,external,30.0,article-4-direction,99dd0c0c5c8d8b3d4250ac27ed6e5c04c7a0c661f7f5e698d84c140ac240d1bc,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=article4areas,200,,b4601330812f8710e184930f9d415e4beadd36399700d27e8836243001fc37e1,2025-03-19,2023-10-23,,2023-10-24,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,conservation-area,OSGB,warning,external,21.0,conservation-area,9247d952f3d1a3ad3ca513bb5c0169ffb7bd9b54c285fbc24eedf738fe17a9d5,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=conservationareas,200,,d16004ccd1b70612391b88cc5b7ffb423233540efa64296cf073fbd4b2be3af1,2025-03-19,2023-12-04,,2023-12-05,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,listed-building-outline,OSGB,warning,external,272.0,listed-building,b64e3b0edc13c75c0a21a459c13c7c9c6eb89e0785885ca7a32a553d81c0c824,https://maps.epsom-ewell.gov.uk/getows.ashx?mapsource=eebc/planx&service=wfs&version=1.1.0&request=getfeature&typename=listedbuildings,200,,ef5de7675b1fbbf7b675ec4e9a74449eb58b9259f7a20536087d6124aec5db5e,2025-03-19,2023-12-18,,2023-12-20,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,1.0,listed-building,b64e3b0edc13c75c0a21a459c13c7c9c6eb89e0785885ca7a32a553d81c0c824,https://maps.epsom-ewell.gov.uk/getows.ashx?mapsource=eebc/planx&service=wfs&version=1.1.0&request=getfeature&typename=listedbuildings,200,,ef5de7675b1fbbf7b675ec4e9a74449eb58b9259f7a20536087d6124aec5db5e,2025-03-19,2023-12-18,,2023-12-20,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,listed-building-outline,no associated documents found for this area,error,external,272.0,listed-building,b64e3b0edc13c75c0a21a459c13c7c9c6eb89e0785885ca7a32a553d81c0c824,https://maps.epsom-ewell.gov.uk/getows.ashx?mapsource=eebc/planx&service=wfs&version=1.1.0&request=getfeature&typename=listedbuildings,200,,ef5de7675b1fbbf7b675ec4e9a74449eb58b9259f7a20536087d6124aec5db5e,2025-03-19,2023-12-18,,2023-12-20,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,tree,,,,,tree-preservation-zone,7bf054cee55381acc0791faad8598585cfde03ecc22421e4e9f953651de6cea3,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=tpo_trees,200,,6169c19ccb12bde442d3a8590328c0a4d6c4813e646d6088230ec3572d03df1c,2025-03-19,2024-03-01,,2024-11-06,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,tree-preservation-order,missing value,error,external,415.0,tree-preservation-order,5716764429bc1ad7ec090a8ed0f2a1d55f23a8223b2a716d8365e0713a488801,https://maps.epsom-ewell.gov.uk/GetData.aspx?type=data&ds=planxtpocsv&requesttype=json,200,,a80d8aa6a95acd5d84eef3f8d66f1ff81fc2674baa0daa37f7bfc5a2c41e969d,2025-03-19,2024-07-05,,2024-07-06,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,tree-preservation-order,missing value,error,external,415.0,tree-preservation-order,5716764429bc1ad7ec090a8ed0f2a1d55f23a8223b2a716d8365e0713a488801,https://maps.epsom-ewell.gov.uk/GetData.aspx?type=data&ds=planxtpocsv&requesttype=json,200,,a80d8aa6a95acd5d84eef3f8d66f1ff81fc2674baa0daa37f7bfc5a2c41e969d,2025-03-19,2024-07-05,,2024-07-06,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,tree-preservation-zone,,,,,tree-preservation-zone,e759e9dc3c4d471843da916f063ea08283230fb15d49c0724e8bd5c73833d983,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=tpo_zones,200,,88559d73744c464133e038d9ef65a7eb4e936cbb41b22cc775de2a8536edce7e,2025-03-19,2024-03-01,,2024-11-06,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,article-4-direction,,,,,article-4-direction,f8ab306cad8213eb969cffb8afe68440e104817c874a479f261b90b8cdf8e2b1,https://www.gateshead.gov.uk/media/44378/Article-4-Directions-Jan-2025/excel/Article__4_Directions.csv?m=1738067089907,200,,8fe700710ea9101a97526018c8469b25407a2caa0b7133f421a1fd4a409294d5,2025-03-19,2025-02-10,,2025-02-11,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,a02feb3527e71370736ccab89b16c78babde811a47a00a1b90f8d62dfba3ba4e,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/arcgis/rest/services/SPE_Article_4_Directions/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,5098a72cd402001eb3b1c05f115763f099aabac52baac373325e7515cb12b65f,2025-03-19,2024-06-20,,2024-06-28,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,conservation-area,invalid geometry - fixed,warning,external,3.0,conservation-area,1a234afb482cc475a38ea9e8a2752556d3a7c379d803ef6b7ecb57b8e6f459f4,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/arcgis/rest/services/Map/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,0d756be74ac4a3267e597968bf9a5722e06bf193abf010a25498ab69bbcf2ecb,2025-03-19,2023-11-20,,2024-06-29,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,1.0,listed-building,af28edf7a93957680be4563991a8d6dd67c841ecf70b6861dc31437fc343fb4a,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Listed_Buildings/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,3ec22577b1c0e47e255619449eee54c6215308785617c8701e91ada4fbb64009,2025-03-19,2024-10-28,,2024-10-28,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,listed-building-outline,no associated documents found for this area,error,external,248.0,listed-building,af28edf7a93957680be4563991a8d6dd67c841ecf70b6861dc31437fc343fb4a,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Listed_Buildings/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,3ec22577b1c0e47e255619449eee54c6215308785617c8701e91ada4fbb64009,2025-03-19,2024-10-28,,2024-10-28,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,tree,no associated documents found for this area,error,external,2000.0,tree-preservation-order,124dc88d5839fa63b5802abe2847e3bf959b3052a3dcd126f362f78e5342df33,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Layers/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,0de7e5a1e5250c08c01e1186b571476fd532ba91913377fb43495c22d7c3696a,2025-03-19,2024-02-06,,2025-03-15,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,tree-preservation-zone,no associated documents found for this area,error,external,279.0,tree-preservation-order,588e4f0dfb29a0181a302b8c9785abb24d881ae8cab1226914bb5896813c5ac4,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Layers/FeatureServer/1/query?outFields=*&where=1%3D1&f=geojson,200,,68fac18fadef8a3e920fc540953816215be4258c00d9fd011af95d39e9aa31ca,2025-03-19,2024-02-06,,2025-03-15,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,tree-preservation-zone,patch,info,internal,279.0,tree-preservation-order,588e4f0dfb29a0181a302b8c9785abb24d881ae8cab1226914bb5896813c5ac4,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Layers/FeatureServer/1/query?outFields=*&where=1%3D1&f=geojson,200,,68fac18fadef8a3e920fc540953816215be4258c00d9fd011af95d39e9aa31ca,2025-03-19,2024-02-06,,2025-03-15,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,24bc10a266141363496a758b610670d8fbc48495d8cd2e84a362485f0b93e861,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Article_4_Direction_Area/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,0a7e49b067de4ed3cb7a90d6a7e6d83ef984a48fc93a453bed868b9555e3d326,2025-03-19,2023-10-09,,2024-06-28,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,conservation-area,,,,,conservation-area,b7a883112c2d06e9d0e486ddc2aa1a1c345284fcc4f56feaf72bcfcf5e27fa24,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Conservation_Areas/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,b285deca1760e6741c12b3b18e27fc0570f8430f82269add4d428d541aa4792e,2025-03-19,2023-10-06,,2024-07-26,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,3.0,listed-building,d75c63b3c20b6662013b953058f7af0fa88c51d7bb4b32e6d96d2863bd8505d0,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Listed_Buildings_(QGIS_4_Export)/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,56231ee275407227813ad49777b5d484e7be27c3b3629a8d471c60297976b92f,2025-03-19,2023-10-09,,2024-06-28,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,tree-preservation-order,,,,,tree-preservation-order,41918491840440f6ff9c1cd2f4510c255148f1d9a9e0c2ae1ea89c10dff40f55,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Tree_Preservation_Order/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,ed92fbe9f902bf4dbf958d1e358e322ac60535c5be1089b2117e6d4672527ca6,2025-03-19,2023-10-09,,2023-10-20,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,9240f1ca39efc8880a909f92bd0613c9dbd6cf1990217a95af35a57e176ab2e4,https://services7.arcgis.com/NXULfNGIlsKmpCJD/ArcGIS/rest/services/Tree_Preservation_Zone/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,63aa8df1bba517ec83a027b5c4385f7ee43def5524455c9018fbcd6792bf3ae7,2025-03-19,2024-01-02,,2024-12-24,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,tree-preservation-zone,,,,,tree-preservation-order,,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Tree_Preservation_Zone/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,,,23ac19b187a3a208cf5548ff326c5745dcb7a48f9afcc09bff097096ac32f24d,2024-03-11,,,2023-10-20,2024-06-29
local-authority:SAL,ODP-Track2,St Albans City and District Council,article-4-direction,missing value,error,external,1.0,article-4-direction,d46992e6e7eaf3024937f20db16f4826a0144297637f0fdb445afadf5dd54f69,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Article_4_Area_Direction_Dataset.csv,200,,88a2c76442acd993ff10b8c456f4c799727d1f054a12c562b85f91c99665dc27,2025-03-19,2024-02-06,,2024-11-14,
local-authority:SAL,ODP-Track2,St Albans City and District Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,6a80eb9833cf0ed425fa6677913258b71bb3927718da62c4295c2b1c4ad4cf62,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Article_4_Direction_Dataset.json,200,,684deb1f613f6e74e31858176704c33c4437996c60210975c27be5f0c82b4057,2025-03-19,2024-02-06,,2024-05-18,
local-authority:SAL,ODP-Track2,St Albans City and District Council,conservation-area,,,,,conservation-area,0f702ed6bb596fcede4c59614aa1b3bb238165df6906ee403aa7146610f6c3ec,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Conservation_Area_Dataset.json,200,,6700ccfc2b551e901770ee50a9003c2260a21727c964f017faab40d22d326b80,2025-03-19,2024-02-05,,2024-02-06,
local-authority:SAL,ODP-Track2,St Albans City and District Council,conservation-area-document,,,,,conservation-area,f074b84d4e43c23a9f3c862a5679bac8cc3c6ef93e5bc4f8f89bb46a3caa586b,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Conservation_Area_Documentation_Dataset.csv,200,,a0b8c5e082913d61dd7f16c38bd48f8fb2831ef85815e579f5acf0f8c0ccc5a3,2025-03-19,2024-02-02,,2024-11-14,
local-authority:SAL,ODP-Track2,St Albans City and District Council,listed-building-outline,invalid geometry - fixed,warning,external,2.0,listed-building,4ecb586385c9fbdaec5df01e81f63ea222d2a7e79c9209d4253e7ffc6fca20f0,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Listed_Buildings_Dataset.json,200,,f5f253b143cbbbf6d6189989f19ec0a92e9fa552bd726c689a5fec16dcd15509,2025-03-19,2024-02-02,,2024-11-15,
local-authority:SAL,ODP-Track2,St Albans City and District Council,listed-building-outline,no associated documents found for this area,error,external,839.0,listed-building,4ecb586385c9fbdaec5df01e81f63ea222d2a7e79c9209d4253e7ffc6fca20f0,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Listed_Buildings_Dataset.json,200,,f5f253b143cbbbf6d6189989f19ec0a92e9fa552bd726c689a5fec16dcd15509,2025-03-19,2024-02-02,,2024-11-15,
local-authority:SAL,ODP-Track2,St Albans City and District Council,tree,no associated documents found for this area,error,external,42.0,tree-preservation-order,fc49c6b6d4caad5daab9fc4af9876cc92aa722cafb3ac620c82cc45428ce7a63,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Tree_Dataset.json,200,,c2824c06e8b432522e446f91c617d351a483254d1ce6a5800da300ac731b98d6,2025-03-19,2024-02-02,,2024-11-28,
local-authority:SAL,ODP-Track2,St Albans City and District Council,tree,reference values are not unique,error,external,6.0,tree-preservation-order,fc49c6b6d4caad5daab9fc4af9876cc92aa722cafb3ac620c82cc45428ce7a63,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Tree_Dataset.json,200,,c2824c06e8b432522e446f91c617d351a483254d1ce6a5800da300ac731b98d6,2025-03-19,2024-02-02,,2024-11-28,
local-authority:SAL,ODP-Track2,St Albans City and District Council,tree-preservation-zone,invalid geometry - fixed,warning,external,1.0,tree-preservation-order,aee249ffed25eb657d38dcfe41cebf6d7f2d3464f07b367d17898d71e3646591,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Tree_Preservation_Zone_Dataset.json,200,,d3417bc0e9389d061f57288e1c5c5141dfec2ca9772c6b1eeab6a53272878f92,2025-03-19,2024-02-02,,2024-11-09,
local-authority:SAL,ODP-Track2,St Albans City and District Council,tree-preservation-zone,no associated documents found for this area,error,external,19.0,tree-preservation-order,aee249ffed25eb657d38dcfe41cebf6d7f2d3464f07b367d17898d71e3646591,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Tree_Preservation_Zone_Dataset.json,200,,d3417bc0e9389d061f57288e1c5c5141dfec2ca9772c6b1eeab6a53272878f92,2025-03-19,2024-02-02,,2024-11-09,
